1982-10-15	289.732997481
1982-10-18	289.736128237
1982-10-19	289.739130435
1982-10-20	289.716894977
1982-10-21	289.926421405
1982-10-22	289.720044793
1982-10-25	289.788347206
1982-10-26	289.6643026
1982-10-27	289.882352941
1982-10-28	289.882352941
1982-10-29	289.716894977
1982-11-01	289.768147346
1982-11-02	289.748987854
1982-11-03	289.869934025
1982-11-04	289.734579439
1982-11-05	289.692307692
1982-11-08	289.895582329
1982-11-09	289.831231814
1982-11-10	289.734579439
1982-11-11	289.685689201
1982-11-12	289.776186213
1982-11-15	289.906507791
1982-11-16	289.793236715
1982-11-17	289.772853186
1982-11-18	289.772853186
1982-11-19	289.83286385
1982-11-22	289.746652935
1982-11-23	289.895582329
1982-11-24	289.791748527
1982-11-26	289.79020979
1982-11-29	289.895582329
1982-11-30	289.774545455
1982-12-01	289.682709447
1982-12-02	289.682709447
1982-12-03	289.870319635
1982-12-06	289.882352941
1982-12-07	289.724550898
1982-12-08	289.847769029
1982-12-09	289.736890524
1982-12-10	289.934588702
1982-12-13	289.748987854
1982-12-14	289.895812053
1982-12-15	289.706666667
1982-12-16	289.709677419
1982-12-17	289.692307692
1982-12-20	289.793236715
1982-12-21	289.932885906
1982-12-22	289.90689013
1982-12-23	289.679638009
1982-12-27	289.812389381
1982-12-28	289.682709447
1982-12-29	289.772853186
1982-12-30	289.793236715
1982-12-31	289.831231814
1983-01-03	289.855544252
1983-01-04	289.692307692
1983-01-05	289.932885906
1983-01-06	289.751243781
1983-01-07	289.854583772
1983-01-10	289.709677419
1983-01-11	289.751243781
1983-01-12	289.869934025
1983-01-13	289.869934025
1983-01-14	289.685689201
1983-01-17	289.848768054
1983-01-18	289.722222222
1983-01-19	289.848275862
1983-01-20	289.810852713
1983-01-21	289.810852713
1983-01-24	289.709120789
1983-01-25	289.746835443
1983-01-26	289.70212766
1983-01-27	289.798008535
1983-01-28	289.696113074
1983-01-31	289.723600283
1983-02-01	289.754337266
1983-02-02	289.882352941
1983-02-03	289.745454545
1983-02-04	289.812911726
1983-02-07	289.755829904
1983-02-08	289.72733564
1983-02-09	289.755829904
1983-02-10	289.772054089
1983-02-11	289.734579439
1983-02-14	289.824561404
1983-02-15	289.798212005
1983-02-16	289.770833333
1983-02-17	289.812911726
1983-02-18	289.798212005
1983-02-22	289.734579439
1983-02-23	289.760197775
1983-02-24	289.85060241
1983-02-25	289.82517049
1983-02-28	289.706666667
1983-03-01	289.8
1983-03-02	289.82517049
1983-03-03	289.865470852
1983-03-04	289.745454545
1983-03-07	289.716556291
1983-03-08	289.882352941
1983-03-09	289.742363878
1983-03-10	289.811320755
1983-03-11	289.882352941
1983-03-14	289.725490196
1983-03-15	289.855072464
1983-03-16	289.855072464
1983-03-17	289.882352941
1983-03-18	289.811320755
1983-03-21	289.812911726
1983-03-22	289.770833333
1983-03-23	289.882352941
1983-03-24	289.784946237
1983-03-25	289.784946237
1983-03-28	289.855388813
1983-03-29	289.716556291
1983-03-30	289.718402096
1983-03-31	289.755829904
1983-04-04	289.826638478
1983-04-05	289.768844221
1983-04-06	289.901449275
1983-04-07	289.872713972
1983-04-08	289.766004415
1983-04-11	289.82729805
1983-04-12	289.855388813
1983-04-13	289.812911726
1983-04-14	289.772054089
1983-04-15	289.865652725
1983-04-18	289.736128237
1983-04-19	289.734579439
1983-04-20	289.77676016
1983-04-21	289.801560758
1983-04-22	289.8
1983-04-25	289.811680572
1983-04-26	289.836521739
1983-04-27	289.836065574
1983-04-28	289.836521739
1983-04-29	289.836969001
1983-05-02	289.835600237
1983-05-03	289.874476987
1983-05-04	289.800787845
1983-05-05	289.757127772
1983-05-06	289.833859096
1983-05-09	289.791044776
1983-05-10	289.812599259
1983-05-11	289.789359392
1983-05-12	289.824561404
1983-05-13	289.867975996
1983-05-16	289.720044793
1983-05-17	289.823463687
1983-05-18	289.766004415
1983-05-19	289.868237815
1983-05-20	289.727967397
1983-05-23	289.822580645
1983-05-24	289.762452107
1983-05-25	289.76146789
1983-05-26	289.811615422
1983-05-27	289.811615422
1983-05-31	289.750125439
1983-06-01	289.770687936
1983-06-02	289.790985636
1983-06-03	289.782813975
1983-06-06	289.803233256
1983-06-07	289.743785851
1983-06-08	289.812197483
